face_position_x,face_position_y,face_size_w,face_size_h,distance_to_face,left_eye_position_x,left_eye_position_y,right_eye_position_x,right_eye_position_y,eyes_size_w,eyes_size_h,head_pose_yaw,head_pose_pitch,head_pose_roll,gaze_direction_ox,gaze_direction_oy,gaze_direction_oz,screen_point_x,screen_point_y
245.5637,102.538,208.33607,284.78955,0.53815196124908,351.1118701203676,155.3753499255169,260.9413233252534,157.17959080539612,90.18020623471804,123.27380384800439,-0.7235198,19.264803,0.5991869,-0.053804062,0.20196636,-0.9757989,1097,95
244.78458,102.75399,209.35454,284.57184,0.5355747581363182,350.3025732343267,155.02034702084376,258.93811982156325,156.8968991715231,91.37488307278919,124.20422652681677,-1.1296542,21.48107,0.91203976,-0.07311419,0.21100566,-0.97382814,1109,52
243.38992,103.390854,209.88634,283.7685,0.5363052693847032,348.4314318756938,156.18951306934875,258.0374951492677,156.95004749395636,90.39568699316702,122.21590153562924,-0.92484355,20.861027,0.39484787,-0.074466474,0.19481952,-0.9766045,1168,54
245.59244,107.11791,206.55132,279.65387,0.5320742513695469,348.5918464789112,159.52477724372335,260.14149962058326,159.33664630474237,88.45045600359452,119.75480405442053,-1.1410165,22.842999,1.7725935,-0.0721238,0.20876625,-0.97445464,1168,110
244.81812,105.69096,208.04059,282.0059,0.5315678404194975,348.4324986223307,159.2693716780203,259.3262421814049,160.75224098144813,89.11297120845543,120.79557620189945,-1.6078606,21.273079,1.2404523,-0.09380333,0.20069082,-0.9740194,1226,106
243.5137,106.05578,209.69214,280.78162,0.533064290058055,347.522490549971,156.52094469418222,256.2315617093265,158.44020801869698,91.30218037379348,122.25529259850455,-1.645012,22.230064,1.5000434,-0.0869416,0.21240847,-0.97266304,1234,65
242.19112,106.125374,207.02158,282.4857,0.52936924380786,344.9863912814482,155.64255909934676,254.403950943247,156.9563018411782,90.58755683498902,123.60879842926981,-1.2187201,22.865526,0.9223118,-0.07618746,0.22884737,-0.96967006,1299,58
243.82385,107.299484,207.45769,282.49033,0.5271670459235599,344.7988393345389,156.5983212855034,255.72270408399697,157.05163522029386,89.07675734619374,121.29375649248162,-1.7762971,22.078281,0.4441495,-0.08288587,0.23113841,-0.96794206,1357,55
242.14214,108.13446,207.58073,278.7269,0.527079123163268,343.17802079991316,154.9384635894546,250.82399605474666,156.7764392226543,92.36416820588329,124.0210378910547,-1.5159912,23.054699,1.2017536,-0.07583111,0.23553057,-0.96655643,1362,70
241.83931,109.33287,208.24963,279.0427,0.525429168397305,341.7750235320672,158.38260850076628,253.36255527379032,158.45817708619822,88.41248624558656,118.46771542614904,-0.74249125,21.592297,-2.0457475,-0.08185594,0.23093174,-0.9672318,1406,75
244.13889,107.56308,205.02905,280.44675,0.5282129194125567,341.41880790971493,155.33543738948882,251.7359934818961,156.50035374626512,89.68685804905526,122.67718763498529,-1.4761921,20.100676,-2.220624,-0.089073285,0.22937688,-0.9660855,1412,51
242.62233,104.173904,202.11853,283.20724,0.5317194870078189,337.28001112666635,154.53530822252668,248.51230863551638,157.1450115755817,88.7872392748317,124.40813507248058,-0.45394516,21.452852,-5.6911545,-0.08632514,0.2584998,-0.9584903,1464,54
243.2547,106.02664,203.64488,281.0266,0.52811421558817,338.7811116233347,151.81222090891765,247.24924122057953,155.89169419673794,91.57959527296676,126.3783457166178,-0.60533905,20.488464,-4.25521,-0.07746571,0.26376888,-0.9541143,1468,78
243.54407,104.08827,201.48595,282.24747,0.5306615088782319,338.52388789553333,155.10558369716455,251.2220531256944,156.95234024169258,87.31178814982378,122.30893249479412,-0.8505745,21.288116,-3.8138618,-0.10663893,0.24485828,-0.96034616,1519,76
244.35403,103.842476,204.64957,284.14618,0.5361160980897658,340.09559831181895,153.3127648956566,250.43225674346303,156.03356883571414,89.6847525089894,124.52300864819956,-1.5054569,21.345325,-4.3756495,-0.10024885,0.25485972,-0.956389,1531,53
244.90448,103.18439,200.90924,284.0126,0.5306070561270533,338.13751155462086,152.6592098149957,250.44890319696802,155.19388428911847,87.70693784925396,123.98571462797581,0.046193123,18.901215,-5.071466,-0.077279925,0.24951862,-0.9629776,1564,55
244.8895,103.298035,202.0328,283.99475,0.5327781725441497,338.1240736058379,153.04339655527536,249.87670010213,154.90090855271654,88.25726655578029,124.06203172861078,-1.2021073,19.62281,-4.3619833,-0.083548754,0.25084177,-0.96077496,1567,67
245.57642,104.95364,200.86867,282.80835,0.53406889938389,340.3964533559358,152.6703158145988,252.10367021404883,155.7012837491216,88.319024293563,124.34670771549004,-0.8027072,19.47551,-5.4023247,-0.12004453,0.24816479,-0.9588686,1611,71
243.98466,104.00885,204.3072,284.70447,0.5343374137851221,340.3002990631557,153.08473135210056,253.32393131362548,154.68155548315895,86.98391594030008,121.21309901119868,-1.0687134,22.003479,-3.3737779,-0.11868835,0.2325443,-0.96126556,1624,53
236.51158,105.49921,209.64056,277.04272,0.5282169544526205,333.4145224890598,158.43683247786635,245.00014344260293,158.74769032762947,88.41469196201098,116.8411622893832,-1.1005244,18.929668,-4.128208,-0.15536022,0.21208191,-0.95981866,1647,53
235.2726,104.37133,208.92708,280.05246,0.5314098297867114,332.1235079318964,156.44421402779665,244.09670310630617,157.35886723986425,88.02944949960934,117.99745665675505,-1.075283,20.032463,-4.290204,-0.1413231,0.21334608,-0.9630755,1657,84
234.00099,104.17149,206.44786,279.44342,0.5309696247931633,328.74827663989504,158.01265225728935,241.88197845723928,159.60754292794377,86.87428904312078,117.59118448360958,-0.41280222,18.706638,-7.9962425,-0.10292517,0.23949203,-0.95734143,1682,88
235.38597,104.39807,206.62569,277.54822,0.5348933226319944,329.093678197413,157.28507682300767,242.16488810628397,159.72057781249384,86.94769730323841,116.79176397569537,-1.0195358,17.725468,-6.284291,-0.12655327,0.23350792,-0.95478773,1708,46
234.53027,105.38191,207.41313,279.06802,0.5337826126069235,328.4511162962773,156.4110109284605,240.25400240937765,158.1440231665641,88.2065186547441,118.67917249702013,-0.4763446,18.075958,-7.7357273,-0.11376668,0.23643163,-0.95327497,1748,46
233.67064,105.71303,209.90648,278.2157,0.5321710215871915,327.57874918307164,160.0128435735114,241.20754276164476,160.5580660248797,86.37218598909539,114.48002063427343,-0.7758548,19.664806,-6.9620485,-0.13264093,0.22228968,-0.9556061,1751,95
235.06253,106.228065,206.63448,277.1241,0.5358254920223562,325.35022804498,159.19873432099052,239.8780466780286,162.147969550678,85.50046590674033,114.66741386921373,-1.6073667,19.225082,-9.279825,-0.14127783,0.23635451,-0.9476168,1782,95
235.80634,107.27549,206.71404,276.6529,0.5336264305094073,326.87648930700175,158.64182748379068,240.04640465956115,159.13009863021585,86.83085110741789,116.20887842624494,-1.6462168,19.81881,-7.9571795,-0.14072943,0.22598132,-0.95105624,1794,50
235.40875,105.75862,205.91637,279.20786,0.5303586007902064,325.8669643621655,159.52602603112072,239.9153153620247,162.66921663057846,85.98290293772078,116.58666241195697,-0.4596572,20.052011,-9.027265,-0.14195281,0.23559017,-0.9475769,1817,104
235.98454,105.3259,206.77145,280.49176,0.5312397556312934,325.073770282227,160.2596061325177,239.4901251978889,163.7941881505259,85.62329987819457,116.15060809188587,-1.2501876,22.944118,-9.549785,-0.13603614,0.27056667,-0.9367739,1814,195
237.07939,106.50701,209.08096,279.92667,0.5303246627491126,326.76190209772346,159.47175424625613,238.73458490468227,162.22499286122394,88.05133434138067,117.88694729715587,-0.8616257,20.145338,-9.809559,-0.12122331,0.26394045,-0.94180834,1774,211
236.29745,105.538315,208.80055,281.28333,0.5324988720940399,327.11553429665395,161.7036370343612,241.38612690687157,164.0416687380002,85.74697334595483,115.51307462853951,-0.84198546,20.420406,-9.396778,-0.12672739,0.25342295,-0.94699246,1762,174
238.17326,106.80911,207.97443,279.4131,0.5338941322769892,329.5358401460527,160.17073710517002,241.72669566547856,161.1649166022355,87.81226249800585,117.97554001146045,-1.1257098,21.864002,-7.988877,-0.13141532,0.24991424,-0.9461541,1713,160
240.37311,106.793304,205.58406,278.57535,0.5390225413062172,335.2619182741344,156.15088238660644,246.21576929259192,157.91790439718386,89.05569690688789,120.67434443907518,-1.8491256,19.86756,-5.8754325,-0.12791698,0.25804204,-0.9509106,1665,152
239.0794,107.47136,206.76161,280.8079,0.5354784103967368,332.9164788092422,157.6218567781134,243.93361090374415,160.08335054527288,89.00132389143045,120.8748272907924,-1.4370983,21.060051,-7.366515,-0.121740736,0.24611199,-0.9491605,1658,207
237.1069,106.04935,206.97765,280.97098,0.5359093001574077,330.1002626479054,159.8741842022487,243.57131349120607,160.22910708886823,86.52934415893536,117.4630928504857,-0.43338323,20.190367,-8.49567,-0.11909276,0.26338193,-0.94542164,1720,210
239.51242,105.43903,204.3826,281.30966,0.5355388186710472,329.66141292255566,159.82368026696406,243.53746162571565,162.3475623513201,86.14347011444035,118.56679865579169,-0.9406748,20.417484,-7.3253007,-0.14049219,0.27954164,-0.93691754,1763,220
236.61215,107.036224,207.77707,280.55148,0.5288460895567458,327.41753682202057,162.70513447799334,241.9068653961747,164.09109313472476,85.51683176594037,115.46930607627031,-0.3347087,19.268433,-10.4344425,-0.1078332,0.27193058,-0.9429249,1793,237
237.18236,113.298225,208.14551,274.45685,0.5243670911398454,326.8102031022147,166.85031482344098,241.63660583022394,165.8482502238618,85.17698753782092,112.31281318420285,0.14448643,21.498428,-10.2378845,-0.12798442,0.23517266,-0.9511637,1795,277
238.55898,111.298225,205.89825,276.47644,0.530479830722276,330.32133704907466,163.27247934787349,242.5262925643436,162.8226279618718,87.79568366832095,117.89045117010441,-0.6855538,23.553833,-8.0215225,-0.1026844,0.26989076,-0.94584614,1746,271
239.60913,111.43293,205.21332,274.28864,0.528121670644323,334.7312397651348,164.09411791973778,247.07928895431624,164.25918435303882,87.65203781120745,117.15593353235492,-0.31928968,23.873772,-6.097907,-0.121693015,0.258584,-0.95177305,1692,268
240.31248,113.85071,203.72096,273.5642,0.5294786432608464,335.38580383732165,164.49857232639252,246.5405347953758,164.482845481154,88.84526981386495,119.30478659367526,-0.361753,21.19667,-6.2061944,-0.11505661,0.24856186,-0.952886,1640,312
238.05312,114.039246,208.3896,274.1628,0.5243963409313329,328.3917524597234,164.59508701166627,241.2102271433066,166.00323163645638,87.18809521559209,114.70693829799251,-0.8810401,25.328682,-9.975991,-0.092411034,0.25957337,-0.9504858,1692,312
237.59898,114.14676,207.31425,273.37048,0.5185298834493942,326.9811378852305,161.83277925753532,235.5964621917683,161.02634915826525,91.38672204533485,120.50513559988255,0.15807915,21.485153,-12.814838,-0.049785346,0.23733826,-0.95683706,1759,309
240.92444,112.78158,204.19368,275.71866,0.5279914325928935,329.4476212993245,164.039793209811,241.8230731515032,164.04670375419911,87.62454829727994,118.3176821442508,-0.47216225,19.390738,-10.812096,-0.095307134,0.2723225,-0.9418223,1798,311
245.40833,107.55095,206.08513,281.60535,0.5326719567357144,349.8505148340585,162.67776843377104,261.61615000900593,161.33360152490312,88.23984805755151,120.5754784433397,-1.2269199,22.613047,1.3965354,-0.06258443,0.22686635,-0.97152764,1090,318
241.64969,113.48362,206.6444,274.45078,0.5261819577577346,346.02231998955483,163.3029268668802,254.78966211052088,161.89721290429546,91.23879715723824,121.17705265608214,-1.2732621,23.59412,1.4654818,-0.088509485,0.25469056,-0.96156955,1120,320
239.28865,115.21707,207.65804,273.5901,0.5235423240795903,345.83687462773065,162.31686586978032,254.83186591968894,161.74745781698294,91.00603494164979,119.9007255601376,-1.5247757,24.28203,0.4914713,-0.049712084,0.2432483,-0.9670873,1176,322
240.001,111.65608,204.72302,277.41812,0.5291173521483271,340.96044191606586,161.54452124277452,249.94090014272103,160.10775132384936,91.02571708381969,123.34803933273248,-1.3979313,22.877945,1.2094512,-0.09725659,0.25462666,-0.9598094,1243,320
239.90648,114.95685,209.66205,270.97015,0.5253939954867646,342.5773207225744,166.2760174480111,253.5364498232526,165.83092599191627,89.04153689932244,115.07852346197753,-1.6923342,23.372833,1.1467037,-0.10789313,0.23777398,-0.96047586,1298,327
239.75412,112.0786,204.86859,275.29993,0.5301996322144958,341.7009151046769,162.5827479979157,252.21450306822777,161.9774881354674,89.48754556503982,120.25227772803285,-1.509373,22.747078,1.3846984,-0.083305076,0.26139838,-0.9560997,1365,331
241.04236,114.358765,204.15895,270.80798,0.5272493714475144,339.6084577319016,164.76560710002153,251.53761431291286,162.1073180390754,88.09364158824977,116.85239042713961,-1.7234488,23.935604,0.19630241,-0.09550536,0.2645744,-0.9567193,1428,334
240.90779,112.08455,203.48654,274.69604,0.5260570211566673,339.20312151784947,166.51094780112282,253.5496470974385,164.98501020536162,85.66093282996557,115.63771859588249,-0.605463,21.499706,-2.0323572,-0.109522864,0.25199124,-0.9580696,1514,332
240.91504,110.45566,202.69206,276.4677,0.5319916694407343,338.0090155367269,164.71860176367073,251.81049619935663,164.39714235707498,86.19884152310645,117.57340789789251,-0.9342797,24.310593,-1.9003177,-0.1503649,0.26442647,-0.94604635,1578,332
242.3711,109.8944,200.76761,277.46286,0.5325599207423942,336.3514874695432,163.70677186836713,249.185320196227,162.87644472604427,87.16823785772735,120.46738390746467,-1.0230556,20.984573,-4.232158,-0.13230579,0.26223376,-0.9492867,1640,328
242.96858,109.15705,201.68217,277.84506,0.5306362143781067,336.806890599745,160.7204936483882,248.250156609382,160.44110372321902,88.55696621002649,121.99945696011746,-0.6628437,21.104935,-4.282687,-0.12892078,0.2712855,-0.94665796,1716,331
239.69078,111.79068,206.46277,273.13272,0.5322393740412042,329.3525729583682,165.34302028392398,242.77161143012316,166.10661640996244,86.58288553343067,114.54180954154722,0.47042322,19.300892,-10.29254,-0.083437994,0.267452,-0.94665056,1777,334
241.55855,113.06583,203.13785,275.95554,0.5288692486618335,336.9050577666776,161.60885839136168,246.71155246454825,160.94491729506095,90.19482950378193,122.52646548814637,-0.38652897,22.71212,-6.9133744,-0.12833993,0.27172264,-0.9417495,1788,413
241.5286,111.976974,204.19414,276.66064,0.5304291298595779,337.5152077307662,165.75416279353973,249.70646319127903,164.56551191254127,87.8131270382482,118.97714896928487,-0.15220547,24.43417,-4.168398,-0.14175873,0.29303148,-0.9349687,1733,411
242.29921,112.76481,202.85391,274.2556,0.5308146397405138,337.8190782808908,164.90994284709836,250.6560495517189,164.29231577580163,87.16422586402739,117.8447983251458,-0.46428108,21.90856,-3.7605143,-0.13166134,0.26559985,-0.94462734,1675,415
241.97975,115.07676,202.77786,269.97238,0.5252968115774107,340.047236583898,163.9192670041285,251.10093657016685,162.53954035922843,88.95233694023356,118.42848104845855,-0.27704072,26.808945,-2.7276454,-0.10143581,0.2862983,-0.94512445,1591,417
242.0953,117.2248,208.64561,270.08847,0.5271438798474823,346.6119491107279,163.40372079316165,255.61842405654488,163.6815250301981,90.99377812558578,117.79001633707921,-1.4725598,25.901432,0.48064137,-0.1089784,0.2637128,-0.9531189,1504,417
242.20364,116.87484,210.00127,268.82196,0.5280653972788595,345.96822971373047,167.46509562800122,255.94218881006546,165.99438107710478,90.03337176979966,115.25143591157556,-0.9197376,22.491352,1.3356323,-0.07792496,0.25270507,-0.96091425,1447,421
241.20581,116.86346,210.11926,269.45416,0.5232318394151606,347.7093707300837,166.5567393968749,256.1679413505399,164.65192198627204,91.55347952745257,117.40697089130677,-1.1430955,23.91569,1.4768186,-0.08191844,0.26260373,-0.9576231,1353,420
245.04782,112.70098,209.00606,273.79453,0.5318238799512351,349.55931037766857,165.80119500479063,260.8259698593464,165.86958971669569,88.73335587850596,116.23924827919592,-1.3117714,23.089697,1.9198012,-0.093077816,0.25529036,-0.9595723,1279,414
248.27965,110.15776,206.1005,278.0795,0.5361855890397359,352.7070376843726,163.34190006481396,262.9387503102994,162.70453156295508,89.76953030037197,121.12084457761864,-1.6990604,21.742409,2.299776,-0.06676758,0.26002055,-0.96206605,1216,414
251.06912,111.03517,205.95699,277.43567,0.5363522189760233,353.75179270278375,164.43783012573417,264.60461212796133,163.6035163870723,89.1493320899428,120.08917555053023,-1.3576515,23.244814,1.9995341,-0.09485114,0.27469897,-0.9558812,1144,408
250.28188,113.92011,205.652,275.8251,0.5351054668153891,353.8854688733401,167.69377959869982,265.63114496586525,166.38760170430962,88.25969699252504,118.37590168502862,-1.1722386,25.588892,2.4203882,-0.06857857,0.27513367,-0.95609593,1137,483
251.34431,114.79157,206.3647,274.03384,0.534804431293502,353.94505804718676,169.18048207235444,265.25988437193985,168.28180245253208,88.68775584543961,117.76939860432356,-1.223985,24.724106,2.0365381,-0.074065916,0.29106015,-0.9498844,1136,531
251.643,114.46249,205.79367,271.77396,0.5339945442813404,354.5050834040853,171.26798598206477,267.83645918782395,169.11396576774877,86.68397100643688,114.47604619331071,-0.36696362,25.685465,3.1698322,-0.06231931,0.29287353,-0.94934344,1140,574
251.22408,115.54071,207.72218,272.4243,0.5345746362229505,355.5960493341481,169.82513741755295,266.157379965116,168.9642848345898,89.44107800138589,117.30052816241634,-0.8410778,23.334742,2.7327623,-0.036205746,0.30760956,-0.945586,1141,625
253.83302,116.04181,204.94934,273.85803,0.5323400037998552,356.1822635521087,171.89661673080482,269.3936386006128,169.92376899719093,86.80118250387156,115.98574038005899,-0.58607864,25.687027,2.3102674,-0.044739876,0.28949344,-0.95388776,1139,668
250.78601,116.87884,205.41843,272.97467,0.5341841694629135,353.61859777328215,173.6738139534865,266.86582091968745,170.1982193266432,86.79219355691009,115.33566307789417,-1.4942421,29.891258,0.9759064,-0.014927533,0.3131978,-0.94774055,1147,713
252.65874,120.90177,202.99423,272.65414,0.5312893289078481,355.1176857266023,173.98204496670752,266.95955217597884,171.6330517641207,88.17547844287309,118.43395432486099,-0.90475035,27.568913,-0.12182903,-0.038885795,0.31416437,-0.94439274,1150,766
252.20297,122.16586,205.0797,270.72302,0.5266797527629404,355.6830384727003,178.67668391877828,267.3840479964095,175.06079422625567,88.3414656459039,116.61841215071448,-0.4728849,25.45985,2.7004604,-0.023709433,0.31086943,-0.94831306,1148,803
253.75986,124.4371,203.70158,273.10907,0.52406866927111,356.28845377082075,177.55821171564986,268.2971621415624,175.25237682164862,88.00809753096073,117.9952025799033,-0.6488724,26.614218,0.94105387,-0.03365704,0.32012093,-0.9425533,1151,865
252.75584,126.47734,208.00064,269.5815,0.5234474776518654,357.44867249900625,181.0962397919542,270.2728791907454,176.5714518198787,87.24567214563527,113.07571050531739,-0.9250941,31.110466,1.0691566,-0.017447604,0.31856817,-0.9407113,1150,909
255.65706,130.66396,204.23091,264.22375,0.5190228814232147,358.86511595371144,184.24935885090505,274.03083378730736,180.9501715772012,84.8726011260291,109.80393329491388,-0.72716284,30.178192,2.7024097,-0.036776464,0.32761982,-0.9414836,1155,949
254.98135,134.9945,204.91821,258.41165,0.5136324567302606,358.70280874009313,185.96807775759265,271.1198071917197,183.3465586503657,87.60766943903032,110.4774545620431,-0.24941039,28.444214,1.8623476,-0.00560414,0.3306778,-0.9374549,1153,984
255.74753,135.788,203.81203,260.85577,0.5137939728768841,357.7300049893386,183.99933810078588,268.23270657285485,179.90489428949118,89.55445548676958,114.61932419266732,-0.46667933,26.567753,1.8345909,0.025748992,0.32947218,-0.9335961,1212,976
253.48952,134.65858,205.97774,261.93732,0.5171934024143552,356.9824716934435,182.7712630739705,267.64576596288896,181.2488627699484,89.34472664928789,113.61770582372478,0.092068195,26.501648,1.1160641,-0.02851754,0.3141388,-0.943216,1228,920
252.73416,133.10426,204.55841,263.5672,0.5153039470827949,357.03607773038436,182.73468827870448,269.0615967703282,179.99537319631446,88.00016633031676,113.38549874509714,-0.6281376,25.869583,0.13117123,-0.030131252,0.3076565,-0.942948,1239,868
253.88564,135.00748,204.28346,260.89975,0.5162171538314353,358.59380514675456,181.25563852183555,268.17737602237264,179.3557227982407,90.42866629554219,115.49058409191336,-0.6883335,28.509628,2.0373745,-0.012397854,0.31113833,-0.9400978,1244,821
253.15294,132.72935,207.33524,263.78067,0.5178384081171465,358.42568805092515,182.71962945227438,269.3359459034614,180.10354597339096,89.1134694279508,113.37393096251297,-0.19755864,28.087101,0.6375942,-0.05273961,0.31597045,-0.9429203,1249,773
254.43266,133.06088,206.37277,262.6054,0.5167584175761971,358.7936492833136,180.90227655663062,269.46673790747116,178.84300208285737,89.34156948641731,113.6854393573684,-0.9871981,29.897701,1.0995378,-0.02817434,0.30198887,-0.9463697,1251,719
253.0064,130.79204,206.63144,264.36945,0.5183840138937882,355.4851306842719,179.93757212263267,265.71461293357777,177.45845305013904,89.7914275926926,114.88140450075801,-0.63043976,27.947739,0.7459965,-0.055400718,0.2839625,-0.9524675,1258,659
252.62778,129.21674,205.2391,266.38223,0.5197903230318591,356.18614804815155,181.13269681381007,268.8605776108138,177.9445028038581,87.36011199259802,113.38571006277745,-0.37487984,27.03833,1.219789,-0.06934574,0.2935304,-0.9498702,1250,596
252.61162,128.33386,206.18515,267.16772,0.518707416497289,355.5689860032291,179.38711060470325,265.6827580144383,175.5021928381417,89.93621607934588,116.53629852986589,-0.56138396,27.548218,0.83135843,-0.081195585,0.2777877,-0.9536696,1250,548
251.65936,124.547455,205.51372,271.84708,0.5206832226901088,354.67606628189446,178.45959299322817,266.30364115012685,176.76344268365642,88.38172745323705,116.90856693818249,-0.4842193,26.510315,0.30399704,-0.090944864,0.26272613,-0.9570128,1249,482
253.80069,120.90607,203.44872,276.58368,0.5271613105585967,355.87230019185074,174.7404061403814,266.89137821081306,169.72653630206887,89.05732132239955,121.07130568780468,-0.68907213,24.46328,1.1664519,-0.073353454,0.2534832,-0.9588118,1252,416
247.0511,119.88937,208.0366,270.6068,0.5278824389949743,349.2818215662802,174.869180633366,258.5951615320756,171.40219344530453,90.72581973676805,118.01300402532867,-0.26456332,26.031765,-0.011783123,-0.07258797,0.28936026,-0.9505977,1329,420
246.13387,120.578415,207.64972,267.04828,0.5254139805812132,348.759985520105,176.05076787316023,258.7769173345303,172.36624306699844,90.02866613195366,115.78152102571924,-0.2140038,26.116507,-0.7636843,-0.08199903,0.2662398,-0.956517,1329,460
249.37607,120.502174,205.04485,273.88412,0.5242353626561483,347.5836055631238,176.54950656871057,259.4067797539368,172.64929959516627,88.22515792834865,117.84480654550941,0.2794106,28.227406,-1.9723759,-0.07362574,0.2871293,-0.95205736,1325,497
247.60344,120.90011,206.2613,272.06778,0.5251253624844956,349.00443141439723,176.57846734220703,260.2750381057979,174.21054973890506,88.74755149766634,117.06194271061884,-0.21679878,25.838142,-0.54685783,-0.09583602,0.26184982,-0.95761335,1332,542
249.70183,121.415794,205.27641,272.9321,0.5244207508045479,349.7336151911577,175.57468186664,260.00643999465865,172.37589280818037,89.75942358726391,119.34263404213797,0.5043373,26.97573,-0.95423794,-0.06186331,0.26803258,-0.9581352,1332,576
239.28578,120.62813,205.42554,268.82086,0.5243463103041497,340.07745162016204,174.75340389236197,252.08824061452307,170.58680628249175,88.04680066695761,115.21847365484486,-1.1672745,29.997509,-1.5348425,-0.074059084,0.3242187,-0.9347254,1338,615
240.09908,119.378075,205.25732,271.7019,0.5249786100329317,340.86721827090787,175.97436292915614,253.4485434537737,172.37369101525206,87.46098449952295,115.77329155316497,-1.0525341,30.93805,-1.1006498,-0.087482154,0.33127692,-0.93302435,1346,676
239.32715,124.52189,209.86156,262.6976,0.5219161379947573,346.0336717335208,180.78071275203666,257.92389916413185,174.93199671220947,88.23357112237225,110.44780101791125,0.35999012,32.38174,-1.9109259,-0.03735022,0.33219254,-0.9333538,1351,718
239.14082,124.43894,210.39317,268.00797,0.5209246859177663,343.12388776844284,178.92519365814013,252.59547428795634,174.563231284467,90.59315181947362,115.40149282745064,-0.25281858,30.66851,-1.113565,-0.056171626,0.32973063,-0.93529814,1358,768
239.60103,126.37407,209.5014,264.6298,0.5162761960410378,345.0714043010427,183.07932458385193,257.7319155030379,177.47555292618625,87.45208837680242,110.46430941115487,1.5278196,34.88551,-3.0911102,-0.03459382,0.35194346,-0.92719734,1362,820
242.09541,130.73555,206.73994,261.28574,0.51294191962003,345.1445373420082,183.43583620228213,256.31414670423317,180.4200159200263,88.86243549992669,112.30769617687488,0.31931067,32.902397,-1.6003225,-0.038333427,0.33208767,-0.93658274,1362,872
244.03592,132.06845,208.12494,262.50348,0.5108484899040174,347.03990370938595,184.85578896861568,256.0751620991025,180.31205103222544,91.03604848409809,114.82179675680644,1.8212771,33.69358,-2.5344315,-0.024693262,0.3316282,-0.93637997,1362,926
243.58176,132.96284,207.35617,261.92035,0.5111764261931545,346.5993408527251,186.96114674803576,255.70396791691604,181.64292229586536,90.99283244793254,114.93689513592399,0.15077448,35.62728,-1.3046312,-0.039713793,0.35440448,-0.9275612,1367,975
246.73857,132.86523,200.57407,274.03445,0.5113059940857001,347.4748244321675,184.00184328990161,258.8874797568863,178.01189834410178,88.695766700191,121.18065159438962,0.3117051,32.480137,-2.2392397,0.0014435779,0.35699773,-0.9239017,1444,979
243.65205,132.05951,206.64403,262.8093,0.5128136463913264,346.21694053255726,186.9104667269681,257.26160091621847,182.78670721262242,89.01441475255236,113.20828336269443,1.9282799,32.440453,-4.0432243,-0.039428413,0.32660133,-0.936119,1452,920
